Hybrid Model,Max Depth,Min Samples Split,Criterion,Accuracy,F1-Score,ROC AUC,Precision,Recall
HybridOption.KNN,7,3,f1_weighted_gini,0.7974,0.4510232773723858,0.6466778986891567,0.5628174578991778,0.3764004805460699
HybridOption.KNN,10,50,f1_weighted_gini,0.7972333333333333,0.4509650125094035,0.6465604473537436,0.5629322782752759,0.3764387198349349
HybridOption.NONE,10,5,logistic_regression_impurity,0.8099999999999999,0.4507178518822692,0.6472817822765057,0.6385000154903782,0.3557195734104404
HybridOption.SVM,15,100,f1_gini,0.807,0.4507035773305263,0.646279838682406,0.6095051555270649,0.3579709396922544
HybridOption.SVM,15,25,f1_weighted_gini,0.8060333333333333,0.4506779207863653,0.6463393742798177,0.6032633863867448,0.3600627721469169
HybridOption.NONE,15,25,f1_weighted_gini,0.8061,0.4506143873668073,0.6462978029613402,0.6034087087846393,0.3598035582109264
HybridOption.KNN,7,50,f1_weighted_gini,0.7979999999999999,0.4502395338623339,0.6461437569946844,0.5663087270737691,0.3738935181474653
HybridOption.NONE,15,2,f1_weighted_gini,0.7882666666666667,0.4502033240864985,0.6463982270327424,0.5290104013754494,0.3920212509389856
HybridOption.KNN,7,25,f1_gini,0.7940666666666666,0.4501987261341471,0.6462271977756476,0.5501734246290095,0.3811392300361541
HybridOption.KNN,7,5,f1_weighted_gini,0.7971999999999999,0.4501820948917256,0.6462270548836883,0.5622206103465702,0.3755037863463218
HybridOption.KNN,10,3,f1_weighted_gini,0.7917000000000001,0.4501613933354752,0.6462486582009908,0.5413399524085898,0.3854482186076389
HybridOption.KNN,10,50,gini_impurity,0.7969999999999999,0.4501392425993415,0.6461300726025665,0.5622121564297069,0.375620792695161
HybridOption.KNN,10,2,f1_weighted_gini,0.7931333333333334,0.4497717884549267,0.6460115320364249,0.5467546324619839,0.3822336642568231
HybridOption.NONE,10,5,gini_impurity,0.8078666666666667,0.4494131698933456,0.6455681199340562,0.6138339778107217,0.3545832937322341
HybridOption.KNN,7,10,f1_weighted_gini,0.7975,0.4493830048014852,0.6457832167241871,0.5637125693124072,0.3737175058824631
HybridOption.KNN,15,25,f1_weighted_gini,0.8019666666666666,0.4487637237862413,0.6454039480009812,0.5840943604441581,0.3647369745199684
HybridOption.SVM,10,100,logistic_regression_impurity,0.8126333333333333,0.4486017385975927,0.6451369949117003,0.6438799904990168,0.3446967456809947
HybridOption.KNN,15,50,f1_weighted_gini,0.7929999999999999,0.448226289013784,0.6450757779487432,0.5470672404279949,0.379897244195576
HybridOption.KNN,15,10,f1_gini,0.7790666666666667,0.4481743636351449,0.6453421249607724,0.5008348520857472,0.4056743876051798
HybridOption.SVM,15,100,logistic_regression_impurity,0.8121333333333333,0.4480470414330142,0.6448436253542218,0.640822329888807,0.3447995991103353
HybridOption.SVM,15,25,gini_impurity,0.8062999999999999,0.447730996295616,0.6448488526723894,0.6072924476818121,0.3554082443359645
HybridOption.KNN,10,10,f1_gini,0.7889333333333334,0.4476947471647011,0.6449499123555112,0.5314634771324656,0.3868042079285928
HybridOption.KNN,10,25,f1_weighted_gini,0.7979333333333332,0.4476159455224341,0.6448022314726372,0.5661716825857456,0.3703131745375777
HybridOption.NONE,15,10,logistic_regression_impurity,0.8071333333333334,0.4475816512954016,0.6455366361739243,0.6213041368058895,0.3557509967251279
HybridOption.SVM,10,25,entropy,0.8093666666666668,0.4473688844966189,0.6445700512976948,0.6235112755710271,0.3491692093686504
HybridOption.NONE,15,25,gini_impurity,0.8065333333333335,0.4470049176191538,0.6444744127170977,0.6087414791371984,0.3539312122017025
HybridOption.KNN,15,3,f1_proxy_impurity,0.7832666666666667,0.4467303544759925,0.6445767134674971,0.5147739068593564,0.3956667128136651
HybridOption.KNN,10,3,f1_gini,0.7882,0.4466311911120365,0.6443601486229683,0.5292402693025069,0.3864351139676915
HybridOption.KNN,10,3,gini_impurity,0.7934333333333334,0.4462143815713592,0.6441271058421403,0.548739711581882,0.3763503701141351
HybridOption.SVM,15,10,logistic_regression_impurity,0.8092666666666666,0.4460834716091191,0.6443571496018987,0.6278691036959967,0.3485838563620519
HybridOption.KNN,5,50,f1_weighted_gini,0.7978666666666666,0.4460711947727604,0.6439928004882185,0.5666392623991856,0.3679848328702632
HybridOption.KNN,15,50,gini_impurity,0.7925333333333333,0.4460226244713098,0.6439146339303669,0.5456269428575903,0.3774431919935878
HybridOption.KNN,10,25,gini_impurity,0.7982666666666667,0.4459946723796111,0.643985476402722,0.5685399921701846,0.3674424446579266
HybridOption.KNN,7,50,entropy,0.7967000000000001,0.4459420839711395,0.6439317388557314,0.5619837993846972,0.3700080584257283
HybridOption.KNN,10,2,f1_gini,0.7893666666666667,0.4459310263663243,0.6439650985120057,0.5334703131830884,0.3832434228214617
HybridOption.KNN,10,5,f1_gini,0.7876,0.4458479652366983,0.6439356926909807,0.527264089958152,0.3863140575085182
HybridOption.KNN,10,25,logistic_regression_impurity,0.7978333333333334,0.4458177762209557,0.643843966933905,0.5677778636431073,0.3675301685808921
HybridOption.NONE,1,3,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,2,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,3,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,3,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,2,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,5,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,25,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,50,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,5,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,100,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,100,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,100,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,50,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,50,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,2,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,25,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,25,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,10,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,10,gini_impurity,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,10,entropy,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,1,5,f1_weighted_gini,0.8196,0.4457056496787618,0.6435993736067381,0.6959409680174293,0.3279955910740814
HybridOption.NONE,10,25,entropy,0.8111333333333335,0.4456240663905136,0.6436174432788423,0.6355724152168158,0.3433782204657177
HybridOption.KNN,15,5,f1_proxy_impurity,0.7821666666666667,0.4455326748913927,0.6439939426168418,0.5111031381785096,0.3960415710787783
HybridOption.KNN,10,50,entropy,0.7956666666666666,0.4455291959469131,0.6436294008713697,0.5583610627667148,0.3709843208938044
HybridOption.SVM,1,50,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,5,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,10,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,10,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,25,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,5,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,25,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,25,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,50,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,50,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,5,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,100,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,100,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,100,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,3,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,3,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,3,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,2,f1_weighted_gini,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,2,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,2,entropy,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.SVM,1,10,gini_impurity,0.8200333333333333,0.4454938195498402,0.6434966561405124,0.6996425834617696,0.3269326606797573
HybridOption.KNN,7,10,gini_impurity,0.7965,0.4450289836615465,0.643412144715877,0.5608538885320513,0.368891732815726
HybridOption.KNN,7,2,gini_impurity,0.7966,0.4447434771738138,0.6433096251543997,0.5611746055915896,0.3684708610200382
HybridOption.KNN,5,2,f1_weighted_gini,0.7971,0.4446877304106668,0.6432602382803199,0.5635546897504737,0.3673782182554549
HybridOption.NONE,15,3,gini_impurity,0.7873,0.4446801754451208,0.6433563108605337,0.5265229857629979,0.3852830492055817
HybridOption.KNN,5,10,f1_weighted_gini,0.7974666666666667,0.4446567029429831,0.6432444871240051,0.5651287792376272,0.3666602298843999
HybridOption.KNN,5,3,f1_weighted_gini,0.7970666666666666,0.4446481361032376,0.643239144177938,0.5634157960179071,0.3673783312351242
HybridOption.KNN,7,100,gini_impurity,0.796,0.4445885757867858,0.6431936518681176,0.5591932115228573,0.3691805508847321
HybridOption.KNN,15,25,gini_impurity,0.8020333333333334,0.4444974928658474,0.643228353829914,0.5874470329682877,0.3584997128960664
HybridOption.KNN,7,2,f1_gini,0.7926666666666666,0.4444786188397747,0.643168468970513,0.545922687948993,0.3750553060285274
HybridOption.KNN,15,100,gini_impurity,0.7938999999999999,0.4443731168635242,0.6430497457530818,0.5511943199683833,0.3724911065308575
HybridOption.KNN,10,100,gini_impurity,0.7948666666666667,0.4443135099405132,0.6429885775488222,0.555100306126077,0.3706229051880206
HybridOption.KNN,7,100,f1_weighted_gini,0.7953666666666667,0.4442987662639766,0.6430277803632041,0.5566595994053776,0.3698806751649622
HybridOption.SVM,15,3,gini_impurity,0.7862,0.4442277291399651,0.6430884789486765,0.5226211140210972,0.3865019913320037
HybridOption.KNN,7,25,gini_impurity,0.7971333333333332,0.444193831532044,0.6430201352365064,0.5640719182144929,0.366741357116236
HybridOption.KNN,5,10,gini_impurity,0.7973,0.4440312566937486,0.6429184305739108,0.5645189292943236,0.3660521537371707
HybridOption.KNN,7,3,f1_gini,0.7925333333333333,0.4440148601119582,0.6429163880309746,0.5454576707644576,0.3745931163204208
HybridOption.KNN,5,50,gini_impurity,0.7972,0.4439168145593982,0.6428510007154224,0.5643523011492275,0.3660062182437707
HybridOption.KNN,10,3,entropy,0.7933333333333332,0.443912454558134,0.6428120406912475,0.5483786951458868,0.3729620248151681
HybridOption.KNN,7,5,gini_impurity,0.7959666666666666,0.4438904429051385,0.6428333532813111,0.5589183219527015,0.3682419833817477
HybridOption.KNN,10,25,f1_proxy_impurity,0.7901333333333334,0.4438623443411267,0.6428603363352975,0.5367961007072513,0.3786578496699703
HybridOption.KNN,7,25,f1_weighted_gini,0.7967666666666668,0.4438392786464451,0.6428116014449311,0.5625048482910164,0.3667963000073048
HybridOption.KNN,7,25,entropy,0.7964333333333333,0.4438069158101119,0.6427781362538033,0.5609716740692456,0.3672686674453239
HybridOption.KNN,7,3,gini_impurity,0.7960333333333333,0.4437493410623675,0.6427623257572441,0.5592210114938224,0.3679292935606405
HybridOption.SVM,15,3,f1_weighted_gini,0.781,0.4436929547345534,0.6427772340838811,0.5063068227941148,0.3949833557717285
HybridOption.KNN,5,5,f1_weighted_gini,0.7971,0.4436740422719366,0.6427301004326758,0.5637579452728438,0.3658881188305011
HybridOption.NONE,15,2,entropy,0.7939,0.4436558035819854,0.6428292932060657,0.5512208018630158,0.3720182468164658
HybridOption.KNN,7,10,entropy,0.7953333333333333,0.4435731972217676,0.6426936861509749,0.5565614102795522,0.3688863488062732
HybridOption.KNN,5,10,entropy,0.7968333333333334,0.4432413261365431,0.6424933675134443,0.5629845552302004,0.365664430486915
HybridOption.KNN,10,5,f1_weighted_gini,0.7908333333333333,0.4431328859073519,0.6423866789402866,0.5394598602825721,0.376182128801121
HybridOption.KNN,5,2,entropy,0.7964333333333333,0.4430846557757628,0.6424185077194287,0.5614198841550626,0.3661547841079455
HybridOption.SVM,10,100,f1_proxy_impurity,0.8025666666666667,0.4430474051948961,0.6423773255151812,0.5890458106477238,0.3552495136642583
HybridOption.KNN,10,25,entropy,0.7969666666666667,0.4430427799028282,0.6423484880963738,0.5636805142444075,0.3651400981647796
HybridOption.KNN,7,10,f1_gini,0.7924,0.4430196553403798,0.6423869249460127,0.5450713238393485,0.3733735241004871
HybridOption.KNN,5,50,entropy,0.7966333333333333,0.4429618810350518,0.6423559139461987,0.5621992425434627,0.3656484655220278
HybridOption.KNN,5,3,entropy,0.7963333333333333,0.4428618902231166,0.6423002595616798,0.5610270432412019,0.3660045211477652
HybridOption.KNN,10,2,gini_impurity,0.7936333333333334,0.4428183324573363,0.6422547023159301,0.5504654906805859,0.3708165143854377
HybridOption.KNN,15,100,f1_weighted_gini,0.7928666666666667,0.4427826951014956,0.6421835292227683,0.5474480719005952,0.371960796234079
HybridOption.KNN,7,5,f1_gini,0.7921333333333334,0.4427478344293366,0.6422250768062218,0.544136695168415,0.3733812198571552
HybridOption.KNN,10,100,f1_weighted_gini,0.7938333333333334,0.4427220362524126,0.6421223610185087,0.551335286881925,0.3700925948912421
HybridOption.KNN,5,2,gini_impurity,0.7967000000000001,0.4427189651950264,0.6422341581342698,0.5622325301738329,0.3652389288737361
HybridOption.NONE,15,10,f1_weighted_gini,0.7937333333333333,0.4426676068607619,0.6421873857330371,0.5500572516393774,0.3704158432520152
HybridOption.KNN,5,5,entropy,0.7964,0.4426288181484065,0.6421743959142031,0.5613822968159122,0.3655396797991106
HybridOption.KNN,5,3,gini_impurity,0.7966666666666666,0.442581134916339,0.6421589444008139,0.5621387966313361,0.3650886659135558
HybridOption.KNN,7,5,entropy,0.7952666666666666,0.4425020979933109,0.6420937274432246,0.556521504443991,0.3673926075372279
HybridOption.KNN,5,25,f1_weighted_gini,0.7972666666666667,0.4422825164744957,0.6419767280683031,0.5648783165313485,0.3635332079473895
HybridOption.KNN,10,10,f1_proxy_impurity,0.7894666666666668,0.4422283651495629,0.6420498214967676,0.5355602760257671,0.3774899351009768
HybridOption.KNN,5,5,gini_impurity,0.7966666666666666,0.4420562432561894,0.6418867475619454,0.5622603669038135,0.3643295637329652
HybridOption.KNN,3,10,gini_impurity,0.7963333333333333,0.442001401084111,0.6418404535852495,0.5613108269861481,0.3647473402389362
HybridOption.KNN,3,5,gini_impurity,0.7963333333333333,0.442001401084111,0.6418404535852495,0.5613108269861481,0.3647473402389362
HybridOption.KNN,3,3,gini_impurity,0.7963333333333333,0.442001401084111,0.6418404535852495,0.5613108269861481,0.3647473402389362
HybridOption.KNN,3,2,gini_impurity,0.7963333333333333,0.442001401084111,0.6418404535852495,0.5613108269861481,0.3647473402389362
HybridOption.SVM,15,5,logistic_regression_impurity,0.8095333333333334,0.4419122421770914,0.642496612090801,0.631896524562533,0.3430489618479715
HybridOption.KNN,10,10,f1_weighted_gini,0.7935000000000001,0.4418661118975781,0.6417761964598341,0.5495202220361018,0.3696770345348431
HybridOption.KNN,5,25,gini_impurity,0.7972333333333333,0.4418231753501904,0.6417491089181923,0.5648015663795817,0.3629485256907328
HybridOption.KNN,3,25,gini_impurity,0.7962666666666666,0.44181850213578,0.6417429565138179,0.5610819940342029,0.364595017314336
HybridOption.NONE,15,25,entropy,0.805,0.441742913860395,0.6417117603106295,0.6023796860154099,0.3489554257798342
HybridOption.NONE,15,3,entropy,0.7896666666666666,0.4417302439387852,0.6418316572864533,0.5350635463625877,0.3768689770479999
HybridOption.KNN,15,25,entropy,0.7998,0.4417155174812491,0.6416882241655693,0.576759928373993,0.3581942358844711
HybridOption.KNN,3,5,entropy,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,3,f1_weighted_gini,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,3,entropy,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,5,f1_weighted_gini,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,10,entropy,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,2,entropy,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,10,f1_weighted_gini,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,3,2,f1_weighted_gini,0.7962,0.4416369363916281,0.6416472510929374,0.5608483992404834,0.3644465883592369
HybridOption.KNN,5,100,gini_impurity,0.7958333333333334,0.4416123648198072,0.6416302713244356,0.5594466794391282,0.3650107845630753
HybridOption.KNN,5,5,logistic_regression_impurity,0.7969,0.4415493340350732,0.6415723914632101,0.5641928299492011,0.3630158597242266
HybridOption.KNN,3,25,f1_weighted_gini,0.7961333333333332,0.4414540374432971,0.6415497540215057,0.5606195662885382,0.3642942654346368
HybridOption.KNN,3,25,entropy,0.7961333333333332,0.4414540374432971,0.6415497540215057,0.5606195662885382,0.3642942654346368
HybridOption.KNN,3,50,gini_impurity,0.7962,0.4414382788748366,0.641548821149658,0.5609208332271635,0.364163362638077
HybridOption.KNN,7,3,entropy,0.7947333333333333,0.4413682168042958,0.6414920351104656,0.5546597429017448,0.3666565597488889
HybridOption.KNN,1,2,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,100,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,10,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,50,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,50,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,50,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,25,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,2,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,25,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,25,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,10,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,100,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,10,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,2,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,5,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,3,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,5,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,3,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,5,entropy,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,100,gini_impurity,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,1,3,f1_weighted_gini,0.7974333333333332,0.441365559757891,0.6415389313416812,0.5665026015095888,0.3619129782395892
HybridOption.KNN,10,2,entropy,0.7930999999999999,0.4413335505476523,0.6414123420627049,0.5481457303658747,0.3694828663223516
HybridOption.KNN,10,5,entropy,0.7930333333333333,0.4412862736227939,0.6413925893305811,0.5478677067717749,0.3695225453248502
HybridOption.KNN,3,50,entropy,0.7961333333333332,0.4412560465285951,0.641452219903502,0.5606896193543311,0.3640129866982274
HybridOption.KNN,3,50,f1_weighted_gini,0.7961333333333332,0.4412560465285951,0.641452219903502,0.5606896193543311,0.3640129866982274
HybridOption.KNN,5,100,entropy,0.7957000000000001,0.4411067015100626,0.6413676482328194,0.5588961339776068,0.3645237048916003
HybridOption.KNN,15,100,entropy,0.7929,0.4410839619875125,0.6412694066683384,0.5477269573906657,0.3693181985252955
HybridOption.KNN,7,50,f1_gini,0.7933,0.4410565709176647,0.6412984936486952,0.5493033782789001,0.3687128306538511
HybridOption.SVM,15,25,entropy,0.8042666666666667,0.4410483571849163,0.6413672634757652,0.598932662699667,0.3492936255842553
HybridOption.KNN,7,25,logistic_regression_impurity,0.7964,0.4409726861147836,0.6412679945208187,0.562132352148576,0.362999743488993
HybridOption.KNN,3,100,f1_weighted_gini,0.7958333333333333,0.4409509518091966,0.6412788835157512,0.5596015760045926,0.3640507982143903
HybridOption.KNN,3,100,entropy,0.7958333333333333,0.4409509518091966,0.6412788835157512,0.5596015760045926,0.3640507982143903
HybridOption.KNN,3,100,gini_impurity,0.7957666666666667,0.4408691502372072,0.6412360569632888,0.5593393063366902,0.3640507982143903
HybridOption.KNN,7,100,entropy,0.7939,0.440841972513791,0.6411882144793241,0.5517487429137619,0.3673036632390695
HybridOption.KNN,5,2,logistic_regression_impurity,0.7967666666666666,0.4407015552840395,0.6411377652493472,0.5639804600148656,0.3620130381455822
HybridOption.KNN,5,25,f1_gini,0.7933666666666667,0.4406910056776869,0.6411283639249001,0.549595611271236,0.3680994751549322
HybridOption.KNN,15,2,f1_proxy_impurity,0.7821,0.4406842099801819,0.6411705150691265,0.5114219759129003,0.3882996305742396
HybridOption.NONE,15,5,f1_weighted_gini,0.7833,0.4405508103956793,0.6409950344408543,0.5136235818751462,0.3857965690804949
HybridOption.KNN,5,3,logistic_regression_impurity,0.7968,0.440532501569101,0.6410492784713003,0.5641375963071205,0.3617082793167126
HybridOption.KNN,15,50,entropy,0.7898000000000001,0.4404485757324533,0.6409093897183556,0.5362288499957658,0.3739450213886759
HybridOption.KNN,7,2,entropy,0.7947666666666667,0.4404204013434711,0.640989897845685,0.5550735866278694,0.3651853685688784
HybridOption.KNN,5,100,f1_weighted_gini,0.7951666666666668,0.4402865846693108,0.6409145542144286,0.5570163599994822,0.3642260893293544
HybridOption.KNN,10,100,entropy,0.7935,0.4402733088453391,0.6408482959775605,0.5503392045543978,0.3670566103554505
HybridOption.NONE,15,2,gini_impurity,0.7894333333333334,0.4402550522457066,0.6409180874739655,0.5347061938906907,0.3746301006406021
HybridOption.KNN,7,25,f1_proxy_impurity,0.7934,0.440226370757154,0.6409078206395494,0.5496449051978974,0.367363006133193
HybridOption.KNN,3,25,f1_proxy_impurity,0.7949999999999999,0.4402217487725537,0.6410003368989265,0.5563663949743899,0.3646734180987955
HybridOption.KNN,3,2,f1_proxy_impurity,0.7944666666666667,0.4402066738475012,0.6409669656631036,0.5543029211337064,0.3655500207013439
HybridOption.NONE,15,5,gini_impurity,0.7877333333333334,0.4401977711151957,0.6408534713203815,0.5284140145163804,0.3774740169351944
HybridOption.KNN,5,25,entropy,0.7962666666666667,0.4400533824911366,0.640829726175733,0.5611627357185712,0.3620781598327919
HybridOption.NONE,15,3,logistic_regression_impurity,0.8059333333333333,0.4400047330928854,0.6419653642476153,0.6174165922538155,0.3480364573954553
HybridOption.KNN,3,3,f1_proxy_impurity,0.7943666666666667,0.439989564950707,0.6408490030442848,0.5539634659895435,0.3653997577411636
HybridOption.KNN,5,25,f1_proxy_impurity,0.7941,0.4399776195872619,0.6407776922944167,0.5524411296100442,0.365782275828327
HybridOption.SVM,15,2,f1_weighted_gini,0.7862333333333333,0.4399714758332737,0.6407221776520393,0.5230304896416894,0.3799075799073863
HybridOption.SVM,15,100,f1_proxy_impurity,0.8017333333333333,0.4399635649372839,0.6408111925376165,0.5858290892536026,0.3524252663987283
HybridOption.KNN,3,5,f1_proxy_impurity,0.7944333333333333,0.439868637624104,0.6407831725600508,0.5542629469492724,0.3650969458970445
HybridOption.SVM,15,2,entropy,0.7924666666666667,0.4398320749940042,0.6407005578402,0.5459258376505923,0.3686613544654513
HybridOption.KNN,10,10,entropy,0.7939333333333334,0.439757727321782,0.6406045821280406,0.5517765703072375,0.3656728899873931
HybridOption.KNN,5,10,logistic_regression_impurity,0.7966333333333333,0.4395822519739506,0.6405350357151576,0.5636568196557692,0.3605975443242196
HybridOption.SVM,15,10,f1_weighted_gini,0.7922333333333333,0.4395359686312984,0.6405127563784185,0.5447721389587382,0.3684388939700227
HybridOption.KNN,7,2,f1_proxy_impurity,0.7924666666666665,0.4394046458434785,0.6404764245521957,0.5462304494007235,0.3678152235566289
